Area Yr Era Seas Bio_all Bio_smry SpawnBio Recruit_0  SpawnBio_GP:1 SmryBio_SX:1_GP:1 SmryBio_SX:2_GP:1 SmryNum_SX:1_GP:1 SmryNum_SX:2_GP:1 sel(B):_1 dead(B):_1 retain(B):_1 sel(N):_1 dead(N):_1 retain(N):_1 obs_cat:_1 F:_1 sel(B):_2 dead(B):_2 retain(B):_2 sel(N):_2 dead(N):_2 retain(N):_2 obs_cat:_2 F:_2 sel(B):_3 dead(B):_3 retain(B):_3 sel(N):_3 dead(N):_3 retain(N):_3 obs_cat:_3 F:_3 sel(B):_4 dead(B):_4 retain(B):_4 sel(N):_4 dead(N):_4 retain(N):_4 obs_cat:_4 F:_4 SSB_vir_LH ABC_buffer
1 1953 TIME 1 264.901 260.662 181.671 181.213  181.671  220.651 40.0102  225.039 89.2613  0.0153 0.0153 0.0153 0.0216698 0.0216698 0.0216698 0.0153 5.85008e-05  0 0 0 0 0 0 0 0  4.35 4.35 4.35 3.95767 3.95767 3.95767 4.35 0.0182017  5.54 5.54 5.54 4.23654 4.23654 4.23654 5.54 0.0238032 181.671 NA
1 1954 TIME 1 259.363 255.132 177.077 180.655  177.077  215.663 39.4691  222.034 88.4691  0.00102 0.00102 0.00102 0.00147365 0.00147365 0.00147365 0.00102 4.07292e-06  0 0 0 0 0 0 0 0  9.93999 9.93999 9.93999 9.15848 9.15848 9.15848 9.94 0.043547  12.65 12.65 12.65 9.75622 9.75622 9.75622 12.65 0.056961 177.077 NA
1 1955 TIME 1 242.923 238.711 163.762 178.886  163.762  201.033 37.6781  212.62 85.8422  0.00917999 0.00917999 0.00917999 0.0137104 0.0137104 0.0137104 0.00918 3.90316e-05  0 0 0 0 0 0 0 0  9.58999 9.58999 9.58999 9.03662 9.03662 9.03662 9.59 0.0449423  12.2 12.2 12.2 9.55812 9.55812 9.55812 12.2 0.0588651 163.762 NA
1 1956 TIME 1 228.958 224.787 151.971 177.097  151.971  188.444 36.3428  205.454 84.1204  0.05916 0.05916 0.05916 0.0918015 0.0918015 0.0918015 0.05916 0.000270444  0 0 0 0 0 0 0 0  10.88 10.88 10.88 10.5451 10.5451 10.5451 10.88 0.0551294  17.93 17.93 17.93 14.347 14.347 14.347 17.93 0.0937349 151.971 NA
1 1957 TIME 1 210.276 206.152 136.402 174.333  136.402  171.673 34.4788  195.302 81.4234  0.37026 0.37026 0.37026 0.597405 0.597405 0.597405 0.37026 0.00180976  0 0 0 0 0 0 0 0  7.94999 7.94999 7.94999 7.95021 7.95021 7.95021 7.95 0.0433311  13.1 13.1 13.1 10.7497 10.7497 10.7497 13.1 0.0738274 136.402 NA
1 1958 TIME 1 200.442 196.377 127.647 172.531  127.647  162.618 33.7589  190.735 80.4464  0.06834 0.06834 0.06834 0.112355 0.112355 0.112355 0.06834 0.000343842  0 0 0 0 0 0 0 0  5.36 5.36 5.36 5.46845 5.46845 5.46845 5.36 0.0301657  8.82999 8.82999 8.82999 7.38717 7.38717 7.38717 8.83 0.0514356 127.647 NA
1 1959 TIME 1 198.443 194.415 125.22 171.994  125.22  160.472 33.9431  190.487 80.5815  0.00713999 0.00713999 0.00713999 0.0116786 0.0116786 0.0116786 0.00714 3.53656e-05  0 0 0 0 0 0 0 0  1.37 1.37 1.37 1.40218 1.40218 1.40218 1.37 0.00758405  2.26 2.26 2.26 1.90541 1.90541 1.90541 2.26 0.0129421 125.22 NA
1 1960 TIME 1 206.638 202.614 131.111 173.268  131.111  167.348 35.2653  195.99 82.2792  0.00306 0.00306 0.00306 0.00489235 0.00489235 0.00489235 0.00306 1.45202e-05  0 0 0 0 0 0 0 0  0.66 0.66 0.66 0.66731 0.66731 0.66731 0.66 0.00348664  1.08 1.08 1.08 0.905788 0.905788 0.905788 1.08 0.00589233 131.111 NA
1 1961 TIME 1 216.04 211.985 138.689 174.772  138.689  175.537 36.4482  201.198 83.583  0.0102 0.0102 0.0102 0.0159402 0.0159402 0.0159402 0.0102 4.64505e-05  0 0 0 0 0 0 0 0  0.779999 0.779999 0.779999 0.775634 0.775634 0.775634 0.78 0.00393904  1.28 1.28 1.28 1.06097 1.06097 1.06097 1.28 0.00666567 138.689 NA
1 1962 TIME 1 224.255 220.165 145.746 176.053  145.746  182.879 37.2858  205.41 84.5821  0.00204 0.00204 0.00204 0.00313824 0.00313824 0.00313824 0.00204 9.0499e-06  0 0 0 0 0 0 0 0  2.39 2.39 2.39 2.34318 2.34318 2.34318 2.39 0.011727  3.94 3.94 3.94 3.22571 3.22571 3.22571 3.94 0.019918 145.746 NA
1 1963 TIME 1 227.644 223.528 149.083 176.622  149.083  186.092 37.4357  206.674 84.7564  0.0051 0.0051 0.0051 0.00782463 0.00782463 0.00782463 0.0051 2.2608e-05  0 0 0 0 0 0 0 0  4.81 4.81 4.81 4.68752 4.68752 4.68752 4.81 0.0235733  7.92999 7.92999 7.92999 6.44402 6.44402 6.44402 7.93 0.0400408 149.083 NA
1 1964 TIME 1 224.635 220.51 147.152 176.295  147.152  183.666 36.8441  204.394 84.0138  0.0714 0.0714 0.0714 0.11005 0.11005 0.11005 0.0714 0.000319095  0 0 0 0 0 0 0 0  3.82 3.82 3.82 3.72552 3.72552 3.72552 3.82 0.0188905  6.31 6.31 6.31 5.11901 5.11901 5.11901 6.31 0.032163 147.152 NA
1 1965 TIME 1 224.05 219.932 146.652 176.21  146.652  183.214 36.7185  204.238 84.0865  0.01632 0.01632 0.01632 0.0253049 0.0253049 0.0253049 0.01632 7.38146e-05  0 0 0 0 0 0 0 0  3.96 3.96 3.96 3.87559 3.87559 3.87559 3.96 0.0198404  10.81 10.81 10.81 8.78442 8.78442 8.78442 10.81 0.0558505 146.652 NA
1 1966 TIME 1 219.376 215.262 142.849 175.54  142.849  179.113 36.1489  201.559 83.3607  0.05202 0.05202 0.05202 0.0821729 0.0821729 0.0821729 0.05202 0.000244217  0 0 0 0 0 0 0 0  6.06 6.06 6.06 6.00211 6.00211 6.00211 6.06 0.0316033  16.52 16.52 16.52 13.5295 13.5295 13.5295 16.52 0.0889354 142.849 NA
1 1967 TIME 1 208.048 203.955 133.758 173.81  133.758  169.129 34.8253  194.979 81.5124  0.03876 0.03876 0.03876 0.0623887 0.0623887 0.0623887 0.03876 0.000187424  0 0 0 0 0 0 0 0  4.08 4.08 4.08 4.10085 4.10085 4.10085 4.08 0.021983  8.54999 8.54999 8.54999 7.08221 7.08221 7.08221 8.55 0.0476097 133.758 NA
1 1968 TIME 1 206.865 202.806 132.217 173.497  132.217  167.884 34.9223  195.191 81.8558  0.06222 0.06222 0.06222 0.100123 0.100123 0.100123 0.06222 0.000299913  0 0 0 0 0 0 0 0  2.9 2.9 2.9 2.9264 2.9264 2.9264 2.9 0.0155784  6.09 6.09 6.09 5.07355 5.07355 5.07355 6.09 0.0338091 132.217 NA
1 1969 TIME 1 209.294 205.239 133.769 173.812  133.769  169.853 35.3858  196.886 82.3613  0.04386 0.04386 0.04386 0.0701045 0.0701045 0.0701045 0.04386 0.000208806  0 0 0 0 0 0 0 0  2.77 2.77 2.77 2.78818 2.78818 2.78818 2.77 0.0146788  5.82 5.82 5.82 4.85012 4.85012 4.85012 5.82 0.0318544 133.769 NA
1 1970 TIME 1 212.294 207.931 135.924 237.064  135.924  172.173 35.7579  198.349 82.6975  0.0917999 0.0917999 0.0917999 0.146007 0.146007 0.146007 0.0918 0.00043397  0 0 0 0 0 0 0 0  3.54 3.54 3.54 3.5502 3.5502 3.5502 3.54 0.0186087  7.41999 7.41999 7.41999 6.16874 6.16874 6.16874 7.42 0.0402687 135.924 NA
1 1971 TIME 1 213.638 208.166 136.356 223.182  136.356  172.43 35.736  198.169 82.5363  0.02448 0.02448 0.02448 0.0428075 0.0428075 0.0428075 0.02448 0.000115495  0 0 0 0 0 0 0 0  3.66 3.66 3.66 3.78269 3.78269 3.78269 3.66 0.0193875  12.79 12.79 12.79 10.6725 10.6725 10.6725 12.79 0.070152 136.356 NA
1 1972 TIME 1 213.089 207.886 132.807 220.748  132.807  170.714 37.1722  213.833 93.6255  0.03774 0.03774 0.03774 0.0705548 0.0705548 0.0705548 0.03774 0.00019041  0 0 0 0 0 0 0 0  10.67 10.67 10.67 11.7217 11.7217 11.7217 10.67 0.0614523  37.3 37.3 37.3 32.3779 32.3779 32.3779 37.3 0.224323 132.807 NA
1 1973 TIME 1 186.94 181.792 108.402 218.746  108.402  146.725 35.0664  203.031 91.5593  0.0153 0.0153 0.0153 0.0302179 0.0302179 0.0302179 0.0153 8.15542e-05  0 0 0 0 0 0 0 0  4.27 4.27 4.27 4.99149 4.99149 4.99149 4.27 0.026319  14.93 14.93 14.93 13.7692 13.7692 13.7692 14.93 0.0965443 108.402 NA
1 1974 TIME 1 190.812 185.571 107.364 245.999  107.364  148.629 36.9428  210.233 94.976  0.0663 0.0663 0.0663 0.130562 0.130562 0.130562 0.0663 0.00034541  0 0 0 0 0 0 0 0  4.35 4.35 4.35 5.15801 5.15801 5.15801 4.35 0.0261881  15.22 15.22 15.22 14.3959 14.3959 14.3959 15.22 0.0960044 107.364 NA
1 1975 TIME 1 195.569 190.12 109.462 183.543  109.462  151.821 38.2987  214.634 96.5087  0.02754 0.02754 0.02754 0.0560745 0.0560745 0.0560745 0.02754 0.000142272  0 0 0 0 0 0 0 0  6.46999 6.46999 6.46999 7.7923 7.7923 7.7923 6.47 0.0387351  22.61 22.61 22.61 21.605 21.605 21.605 22.61 0.141874 109.462 NA
1 1976 TIME 1 192.327 188.301 106.814 128.603  106.814  149.449 38.8529  219.993 100.569  0.0907799 0.0907799 0.0907799 0.173005 0.173005 0.173005 0.09078 0.000466855  0 0 0 0 0 0 0 0  4.28 4.28 4.28 5.10255 5.10255 5.10255 4.28 0.0253683  14.97 14.97 14.97 14.4279 14.4279 14.4279 14.97 0.0929485 106.814 NA
1 1977 TIME 1 195.486 192.577 110.917 108.594  110.917  153.685 38.8919  211.691 93.2142  0.10914 0.10914 0.10914 0.181253 0.181253 0.181253 0.10914 0.000550793  0 0 0 0 0 0 0 0  2.77 2.77 2.77 3.09791 3.09791 3.09791 2.77 0.0157594  9.67999 9.67999 9.67999 9.12993 9.12993 9.12993 9.68 0.0571241 110.917 NA
1 1978 TIME 1 199.057 196.574 120.339 97.1994  120.339  159.415 37.159  193.459 79.7935  0.3264 0.3264 0.3264 0.481071 0.481071 0.481071 0.3264 0.00166835  0 0 0 0 0 0 0 0  4.09 4.09 4.09 4.19816 4.19816 4.19816 4.09 0.0230392  14.29 14.29 14.29 12.7236 12.7236 12.7236 14.29 0.082662 120.339 NA
1 1979 TIME 1 190.831 188.275 123.258 156.734  123.258  155.272 33.003  170.072 66.7854  0.21828 0.21828 0.21828 0.296484 0.296484 0.296484 0.21828 0.00117012  0 0 0 0 0 0 0 0  3.06 3.06 3.06 2.90853 2.90853 2.90853 3.06 0.0178249  10.69 10.69 10.69 8.89247 8.89247 8.89247 10.69 0.0636426 123.258 NA
1 1980 TIME 1 182.911 179.297 123.636 146.742  123.636  150.135 29.1623  152.005 57.6878  3.64344 3.64344 3.64344 5.51253 5.51253 5.51253 3.64344 0.0215457  0 0 0 0 0 0 0 0  9.13274 9.13274 9.13274 8.59241 8.59241 8.59241 9.13275 0.0590865  20.5974 20.5974 20.5974 16.2953 16.2953 16.2953 20.5974 0.13654 123.636 NA
1 1981 TIME 1 156.789 153.722 104.901 70.9951  104.901  128.317 25.4057  144.07 59.6996  0.2652 0.2652 0.2652 0.447952 0.447952 0.447952 0.2652 0.00181211  0 0 0 0 0 0 0 0  4.00058 4.00058 4.00058 4.01027 4.01027 4.01027 4.00058 0.0305797  25.618 25.618 25.618 20.6054 20.6054 20.6054 25.618 0.202948 104.901 NA
1 1982 TIME 1 136.207 134.558 86.2788 69.0133  86.2788  110.796 23.7614  138.358 60.1727  0.2856 0.2856 0.2856 0.448648 0.448648 0.448648 0.2856 0.00226279  0 0 0 0 0 0 0 0  4.79815 4.79815 4.79815 4.97634 4.97634 4.97634 4.79816 0.0426747  23.59 23.59 23.59 20.2191 20.2191 20.2191 23.5901 0.218103 86.2788 NA
1 1983 TIME 1 116.62 114.57 71.4954 160.632  71.4954  94.1309 20.4388  111.208 45.7143  0.1938 0.1938 0.1938 0.292789 0.292789 0.292789 0.1938 0.00177344  0 0 0 0 0 0 0 0  6.37552 6.37552 6.37552 6.51078 6.51078 6.51078 6.37553 0.0647202  13.8615 13.8615 13.8615 12.0885 12.0885 12.0885 13.8615 0.14497 71.4954 NA
1 1984 TIME 1 106.39 100.645 64.7998 577.446  64.7998  83.0891 17.5555  93.979 37.7872  0.0509999 0.0509999 0.0509999 0.103404 0.103404 0.103404 0.051 0.000531795  0 0 0 0 0 0 0 0  4.18219 4.18219 4.18219 4.60493 4.60493 4.60493 4.18219 0.0496573  21.8002 21.8002 21.8002 18.8039 18.8039 18.8039 21.8002 0.26854 64.7998 NA
1 1985 TIME 1 98.4921 87.338 52.4796 88.647  52.4796  70.1391 17.1989  105.068 49.4321  0.1122 0.1122 0.1122 0.477469 0.477469 0.477469 0.1122 0.00104415  0 0 0 0 0 0 0 0  3.06457 3.06457 3.06457 5.31604 5.31604 5.31604 3.06457 0.038636  14.256 14.256 14.256 14.1874 14.1874 14.1874 14.256 0.200147 52.4796 NA
1 1986 TIME 1 118.825 116.676 45.7157 104.983  45.7157  83.78 32.8956  241.002 136.099  0.1836 0.1836 0.1836 0.5204 0.5204 0.5204 0.1836 0.00149161  0 0 0 0 0 0 0 0  7.44361 7.44361 7.44361 13.5823 13.5823 13.5823 7.44362 0.0813342  24.586 24.586 24.586 32.4757 32.4757 32.4757 24.586 0.309784 45.7157 NA
1 1987 TIME 1 127.016 122.936 41.0444 445.465  41.0444  89.4507 33.4852  185.501 88.8658  0.2958 0.2958 0.2958 0.644848 0.644848 0.644848 0.2958 0.00233521  0 0 0 0 0 0 0 0  3.69577 3.69577 3.69577 5.67909 5.67909 5.67909 3.69577 0.0353783  24.7279 24.7279 24.7279 32.0779 32.0779 32.0779 24.7279 0.252 41.0444 NA
