year,method,mase,stock_name,period,depletion,autocorrS,autocorrR,num_yrs,log_sigmaR_full,log_sigmaR_test,regime_shift,detectable_SR,region
47,HMM,2.148786725910272,yellowfin_sole_bsai,late,0.07384295078612314,0.986930262916084,0.27100929864669754,66,0.5255829089393472,0.4683016028857614,0,0,BSAI
48,HMM,1.521521702969834,yellowfin_sole_bsai,late,0.07384295078612314,0.986930262916084,0.27100929864669754,66,0.5255829089393472,0.4683016028857614,0,0,BSAI
1,mean,7.475885963078113,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
2,mean,7.788549962383914,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
3,mean,7.728403435697263,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
4,mean,7.5171664005698835,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
5,mean,7.356877616161883,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
6,mean,7.725329211598038,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
7,mean,8.340594184085676,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
8,mean,8.1152390541093,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
9,mean,6.342619541886213,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
10,mean,4.81541243189164,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
11,mean,12.260734614155423,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
12,mean,8.286653898105198,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
13,mean,3.271936432685364,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
14,mean,2.806811022500705,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
15,mean,2.6795857725599563,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
16,mean,2.616105075938156,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
17,mean,2.622974331266671,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
18,mean,3.5139523420088556,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
19,mean,15.620214861602312,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
20,mean,7.742671441418539,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
21,mean,4.803867102150361,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
22,mean,2.026726367811887,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
23,mean,2.360536389807614,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
24,mean,1.7901569556047234,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
25,mean,5.179595739758313,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
26,mean,4.9920747697968055,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
27,mean,12.569116310883842,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
28,mean,6.067522858329768,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
29,mean,4.071265944587435,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
30,mean,1.7003250523659832,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
31,mean,1.5816068250745918,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
32,mean,1.603686064705977,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
1,AR(1),1.5846307353445046,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
2,AR(1),1.0778393341598842,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
3,AR(1),0.7495555377326018,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
4,AR(1),0.7284405411721963,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
5,AR(1),0.7432851196844186,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
6,AR(1),0.8286039057947666,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
7,AR(1),1.0050464443999323,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
8,AR(1),0.7150197418422921,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
9,AR(1),2.3182199167079887,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
10,AR(1),6.616506055643814,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
11,AR(1),10.767072842893462,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
12,AR(1),1.9851451666023332,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
13,AR(1),7.061631621901203,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
14,AR(1),2.568354546106171,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
15,AR(1),1.140081611082491,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
16,AR(1),1.1277422722658192,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
17,AR(1),1.156635344301807,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
18,AR(1),3.8241667540217392,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
19,AR(1),13.41499974705993,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
20,AR(1),3.176384666565826,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
21,AR(1),2.25254891413803,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
22,AR(1),4.448731748370372,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
23,AR(1),1.7607257906023348,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
24,AR(1),1.2499349035281426,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
25,AR(1),5.525079432610411,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
26,AR(1),2.0701159821762936,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
27,AR(1),8.647044347664748,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
28,AR(1),3.4204866225890895,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
29,AR(1),1.7250287846701293,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
30,AR(1),3.482981332770017,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
31,AR(1),0.9634285502098412,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
32,AR(1),0.9863344637193703,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
1,Beverton-Holt,7.459767378345626,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
2,Beverton-Holt,7.771296143273873,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
3,Beverton-Holt,7.706290476379249,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
4,Beverton-Holt,7.487820002434786,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
5,Beverton-Holt,7.017958370231738,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
6,Beverton-Holt,7.6887820374398474,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
7,Beverton-Holt,8.304666255635986,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
8,Beverton-Holt,7.014173285265263,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
9,Beverton-Holt,4.871620959717039,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
10,Beverton-Holt,5.427647838969495,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
11,Beverton-Holt,14.529753200822535,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
12,Beverton-Holt,8.291822651333087,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
13,Beverton-Holt,3.2210615775381655,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
14,Beverton-Holt,2.769465244935991,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
15,Beverton-Holt,2.643953538583276,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
16,Beverton-Holt,2.580080484182464,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
17,Beverton-Holt,2.5883814638971496,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
18,Beverton-Holt,3.526313858045988,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
19,Beverton-Holt,15.628754552013554,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
20,Beverton-Holt,7.746625018113198,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
21,Beverton-Holt,4.798264412200173,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
22,Beverton-Holt,1.9998273208021426,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
23,Beverton-Holt,2.344540013773671,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
24,Beverton-Holt,1.7683092016313178,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
25,Beverton-Holt,5.179547867558817,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
26,Beverton-Holt,4.991867168698205,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
27,Beverton-Holt,12.573600254842184,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
28,Beverton-Holt,6.070211860735968,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
29,Beverton-Holt,4.067326595822772,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
30,Beverton-Holt,1.6813242368490942,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
31,Beverton-Holt,1.5643410311923855,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
32,Beverton-Holt,1.5867347393217015,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
1,simplex,4.427180124820806,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
2,simplex,3.8186870361535483,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
3,simplex,2.4832644560165633,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
4,simplex,2.6985813520666877,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
5,simplex,2.937385669225456,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
6,simplex,3.1279163147923432,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
7,simplex,3.3637132202672593,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
8,simplex,3.36367207180891,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
9,simplex,4.028595052839703,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
10,simplex,7.917876435618342,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
11,simplex,10.72747546335549,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
12,simplex,7.96929345063173,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
13,simplex,6.9555862138862246,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
14,simplex,2.7945348875574014,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
15,simplex,2.1966916661430167,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
16,simplex,2.2583913068502977,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
17,simplex,2.3581120136409117,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
18,simplex,3.5515184019142128,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
19,simplex,14.870663908388433,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
20,simplex,6.61160631289798,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
21,simplex,3.957644704209125,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
22,simplex,2.0760885068492363,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
23,simplex,1.8408302957799754,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
24,simplex,1.649452196653275,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
25,simplex,5.545850445205988,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
26,simplex,4.0932500357529715,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
27,simplex,10.46018613022676,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
28,simplex,3.9075433720507338,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
29,simplex,3.586831302290412,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
30,simplex,1.790000847348272,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
31,simplex,1.5410056932017913,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
32,simplex,1.5753289089622464,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
1,HMM,10.049264553499311,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
2,HMM,9.542516204931836,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
3,HMM,10.009052044314275,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
4,HMM,8.415147892272232,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
5,HMM,0.6183448898609741,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
6,HMM,0.47619250364513066,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
7,HMM,0.3594923599859085,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
8,HMM,3.9599774577200098,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
9,HMM,2.5716023329954125,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
10,HMM,9.896892619963454,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
11,HMM,13.541919189874507,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
12,HMM,9.120872293761225,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
13,HMM,3.470407935914037,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
14,HMM,2.1067449581234636,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
15,HMM,1.8622639145145512,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
16,HMM,3.622365353734987,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
17,HMM,3.5595694028958267,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
18,HMM,8.007404825372662,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
19,HMM,20.03303169634739,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
20,HMM,9.54094221179743,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
21,HMM,6.2576276543195695,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
22,HMM,2.541260603654519,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
23,HMM,1.7037950232988712,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
24,HMM,2.7157638785049465,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
25,HMM,8.132921473986242,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
26,HMM,6.311527324027999,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
27,HMM,14.040242509315279,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
28,HMM,7.2188242290926246,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
29,HMM,6.78506583140362,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
30,HMM,3.420310360879787,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
31,HMM,2.0238612561936344,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
32,HMM,2.5371165916365883,aurora,late,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
1,PELT,5.1841326015098925,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
2,PELT,5.51858367847284,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
3,PELT,3.9763561730006365,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
4,PELT,3.0454329568289316,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
5,PELT,2.16604496116409,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
6,PELT,2.3201800032838436,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
7,PELT,2.7542111375122476,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
8,PELT,2.558361725614174,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
9,PELT,1.7956060549841808,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
10,PELT,6.876898737234204,aurora,early,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
11,PELT,16.174005244623135,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
12,PELT,10.609597737035635,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
13,PELT,4.401918514606117,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
14,PELT,3.5854493328226855,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
15,PELT,3.436531147682022,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
16,PELT,3.3634058077217013,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
17,PELT,3.4445826104163513,aurora,mid,0.6072407649796394,0.9678952256784044,0.7178363999324873,50,0.3108906299100652,0.3445364460865805,0,0,West Coast
